timestamp,value,__name__,condition,instance,job,namespace,pod,uid
1780611366,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611381,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611396,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611411,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611426,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611441,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611456,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611471,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611486,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611501,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611516,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
1780611531,1,kube_pod_status_ready,true,kube-state-metrics.monitoring.svc.cluster.local:8080,kube-state-metrics,online-boutique,shippingservice-5dcc4d7bd-7rtkk,62fc476f-c2b4-4cf7-9a9d-ca71dea9fb42
